34.6259;0.18152
33.8995;0.185617
33.8542;0.191079
33.2881;0.19545
33.6274;0.187596
35.3532;0.182624
32.8993;0.175294
33.2306;0.191645
32.4457;0.185609
33.8968;0.183849
32.4096;0.181398
33.2956;0.185057
33.3354;0.19196
33.2644;0.190603
34.8213;0.18687
34.2782;0.179634
32.5481;0.193243
33.8758;0.190248
33.0798;0.19148
32.8712;0.184721
35.8764;0.179419
34.7515;0.183885
34.6131;0.18625
32.5256;0.177843
34.4403;0.165849
34.2722;0.185291
33.3719;0.194664
33.5012;0.169965
34.0636;0.193608
32.69;0.184709
33.79;0.172428
33.8814;0.17855
33.8496;0.190145
34.2086;0.193921
32.7681;0.174554
33.9966;0.180619
33.6571;0.192168
32.5377;0.184449
32.6183;0.180541
32.7128;0.172427
33.9588;0.188418
33.3701;0.183145
32.4192;0.189656
33.2467;0.19443
35.8773;0.185719
35.2642;0.186124
34.169;0.19424
34.5331;0.17943
35.0614;0.199708
34.0339;0.188078
33.1916;0.185095
33.0038;0.18327
33.6071;0.185837
33.228;0.179965
32.9224;0.188551
33.4532;0.185258
33.1661;0.185011
33.1645;0.17728
31.0514;0.186315
33.0515;0.181725
31.5323;0.185996
32.8506;0.175796
34.0659;0.191159
33.0222;0.173863
34.3637;0.185894
34.0124;0.184338
33.0316;0.177876
33.1641;0.191241
34.6917;0.190619
34.0664;0.181205
34.9664;0.18133
32.809;0.187939
32.6509;0.181348
32.7603;0.187071
33.6851;0.179157
32.674;0.17055
34.3428;0.180238
33.3377;0.182979
34.3059;0.191025
34.3095;0.171864
34.6353;0.18216
33.985;0.180325
32.5293;0.181866
34.3509;0.197102
32.8453;0.19495
33.0606;0.185215
34.3293;0.1883
34.539;0.188019
33.3379;0.19054
32.7456;0.180975
33.1156;0.181775
33.2187;0.190966
34.4584;0.177291
32.5642;0.163582
33.6173;0.187297
33.4077;0.187051
33.2519;0.186092
32.9897;0.168491
34.2239;0.189441
33.6422;0.178061
