56.8562;0.170672
58.2364;0.176654
55.0101;0.167392
56.9113;0.184759
56.1538;0.171385
56.3173;0.181262
55.4545;0.16763
55.9955;0.16839
56.1099;0.18085
56.6646;0.171954
56.9676;0.170712
57.2785;0.181041
57.2881;0.176403
56.753;0.167334
55.823;0.177061
54.7941;0.175061
54.2811;0.180626
57.3524;0.177543
56.7943;0.166695
56.3694;0.175571
56.8298;0.170177
56.9247;0.185922
55.2993;0.179045
55.986;0.176685
56.7804;0.169321
56.0321;0.170035
56.7099;0.178077
56.3901;0.171033
55.6683;0.173214
57.2821;0.1643
57.4042;0.173017
56.6182;0.177967
55.4947;0.179227
55.6377;0.172901
57.2391;0.170148
54.9784;0.172108
55.3971;0.178338
56.6017;0.170737
54.7619;0.16688
55.6711;0.180635
57.055;0.170072
56.4813;0.166523
58.5926;0.172657
57.1772;0.162643
56.7299;0.177309
56.0048;0.180956
58.3507;0.171409
57.8438;0.182542
56.7547;0.17156
53.9974;0.179099
55.6336;0.172346
57.651;0.172755
56.5585;0.167241
56.8745;0.170143
57.3086;0.166634
56.2554;0.177138
56.1486;0.169466
56.1476;0.170809
56.5998;0.18664
55.6073;0.187048
57.4039;0.16774
56.0491;0.178993
55.961;0.175714
57.3571;0.174884
55.5977;0.166946
57.4766;0.1771
54.1863;0.167588
57.444;0.166964
56.1957;0.175287
56.2992;0.174786
56.4478;0.167454
56.3633;0.17738
56.0947;0.170752
57.9234;0.167912
55.9823;0.166874
56.1277;0.170725
56.7932;0.173187
55.2744;0.168978
56.2452;0.169601
56.404;0.178237
57.3218;0.171809
56.5916;0.17842
56.0472;0.180541
56.3569;0.170044
56.7757;0.17021
57.7827;0.169847
57.2;0.169157
56.2295;0.174891
56.2638;0.174756
57.762;0.181068
57.199;0.17292
56.1525;0.168833
56.1587;0.174805
58.2444;0.169209
56.2082;0.167611
56.6574;0.17186
55.4385;0.175618
55.0799;0.179427
57.7913;0.177511
55.8476;0.172796
