35.9034;4.37885
36.4342;5.57911
34.5682;5.57527
36.2489;5.57354
34.1912;5.57765
35.6332;5.57253
34.0191;5.58505
34.1753;5.58073
34.351;5.58075
35.002;5.58144
33.8914;5.57746
33.8744;5.57672
34.6562;5.57565
33.6869;5.57427
34.7975;5.57506
33.4425;5.58318
34.1036;5.58388
35.5397;5.5872
34.6649;5.58396
35.4203;5.58967
34.4469;5.58286
34.9699;5.5848
33.8868;5.58973
34.8948;5.58821
34.7357;5.59108
35.7824;5.59399
34.7043;5.59421
33.902;5.59521
35.0665;5.58804
35.0445;5.59291
34.6052;5.58946
34.3411;5.59209
35.9319;5.58893
35.2693;5.59305
35.4784;5.59443
34.551;5.59194
33.4257;5.59345
34.8127;5.59334
34.9858;5.58871
35.8618;5.59032
35.9997;5.59659
35.2287;5.59191
33.8793;5.59604
33.1355;5.59248
35.962;5.59575
35.1226;5.59263
34.9138;5.59007
34.0957;5.59349
34.2821;5.58977
33.3281;5.59489
35.0178;5.59035
35.7979;5.59057
34.2694;5.59512
34.7332;5.58895
35.0458;5.59104
34.6134;5.5923
36.0078;5.58529
35.383;5.59647
35.2077;5.59183
35.353;5.59222
34.9259;5.59991
34.9222;5.59397
34.6969;5.59044
34.5592;5.59161
33.5858;5.59275
35.7045;5.59211
35.4191;5.58847
34.1966;5.59058
33.6648;5.59123
34.0386;5.59589
35.9239;5.59083
34.6794;5.58843
35.2677;5.5879
34.5127;5.58672
33.3583;5.58973
34.1549;5.59091
35.009;5.5883
34.2592;5.5935
34.7735;5.59191
35.108;5.58738
34.4979;5.5903
35.1372;5.58768
35.6444;5.5875
34.9343;5.58865
33.7103;5.59182
34.3377;5.58533
32.8318;5.59109
34.2919;5.58632
34.5652;5.58796
35.6614;5.58698
34.5279;5.58449
34.0324;5.58826
34.7862;5.58578
34.2075;5.58532
34.8914;5.58722
34.0068;5.5851
35.2195;5.58586
33.3416;5.58858
36.2338;5.58599
33.7151;5.5837
